Subsystem 3	H: mean rel. freq. (%)	H: std. dev. (%)	NH: mean rel. freq. (%)	NH: std. dev. (%)	p-values	p-values (corrected)	Difference between means	95.0% lower CI	95.0% upper CI	Note	ERR1398068	ERR1398068: parent seq. count	ERR1398068: rel. freq. (%)	ERR1398076	ERR1398076: parent seq. count	ERR1398076: rel. freq. (%)	ERR1398077	ERR1398077: parent seq. count	ERR1398077: rel. freq. (%)	ERR1398085	ERR1398085: parent seq. count	ERR1398085: rel. freq. (%)	ERR1398168	ERR1398168: parent seq. count	ERR1398168: rel. freq. (%)	ERR1398221	ERR1398221: parent seq. count	ERR1398221: rel. freq. (%)	ERR1398078	ERR1398078: parent seq. count	ERR1398078: rel. freq. (%)	ERR1398089	ERR1398089: parent seq. count	ERR1398089: rel. freq. (%)	ERR1398129	ERR1398129: parent seq. count	ERR1398129: rel. freq. (%)	ERR1398206	ERR1398206: parent seq. count	ERR1398206: rel. freq. (%)	ERR1398257	ERR1398257: parent seq. count	ERR1398257: rel. freq. (%)	ERR1398263	ERR1398263: parent seq. count	ERR1398263: rel. freq. (%)	
Phosphoenolpyruvate phosphomutase	0.0151217752898	0.00608731115593	0.0117762364381	0.00838388468626	0.488359361338	0.488359361338	0.00334553885175	-0.00711418209017	0.0138052597937		11.5	62613.9999989	0.0183664995052	1.0	54430.0	0.00183722212015	8.5	55126.9999996	0.0154189417165	8.0	40585.0000001	0.0197117161513	11.5	62613.9999989	0.0183664995052	14.5	85145.0000002	0.0170297727406	12.0	54754.9999992	0.021915806776	4.0	52990.9999993	0.00754845162396	0.0	32002.0000006	0.0	2.5	62699.0	0.00398730442272	8.5	41133.9999993	0.0206641707593	10.5	63475.9999994	0.0165416850465	
Triacylglycerol metabolism	0.0447367870218	0.00994606085607	0.0401007267738	0.0104815924661	0.489570401408	0.489570401408	0.00463606024804	-0.00976755648667	0.0190396769827		26.33333333	62613.9999989	0.0420566220501	15.5	54430.0	0.0284769428624	31.0	55126.9999996	0.0562337874367	23.5	40585.0000001	0.0579031661943	26.33333333	62613.9999989	0.0420566220501	35.5	85145.0000002	0.0416935815373	24.5	54754.9999992	0.0447447721676	10.66666667	52990.9999993	0.0201292043369	15.5	32002.0000006	0.0484344728445	20.5	62699.0	0.0326958962663	18.5	41133.9999993	0.044974959888	31.5	63475.9999994	0.0496250551394	
Serine-glyoxylate cycle	0.345909761972	0.0581090540238	0.367372811132	0.0324544535459	0.491799006734	0.491799006734	-0.0214630491608	-0.0903429717576	0.047416873436		225.6801338	62613.9999989	0.360430788328	128.7806313	54430.0	0.236598624472	196.590812	55126.9999996	0.356614384968	175.5046351	40585.0000001	0.43243719379	225.6801338	62613.9999989	0.360430788328	280.081746	85145.0000002	0.328946791942	184.5131627	54754.9999992	0.336979568446	206.4706349	52990.9999993	0.389633399828	116.5580299	32002.0000006	0.364221079613	198.4893218	62699.0	0.31657494027	169.5759019	41133.9999993	0.412252399239	244.1131313	63475.9999994	0.384575479397	
D-glucosaminate utilization	0.00665044006169	0.00341736956689	0.0049428405968	0.00411210642914	0.492010857897	0.492010857897	0.00170759946488	-0.00364447901425	0.00705967794402		3.0	62613.9999989	0.00479126074049	4.666666667	54430.0	0.00857370322799	4.333333333	55126.9999996	0.00786063695291	5.0	40585.0000001	0.0123198225945	3.0	62613.9999989	0.00479126074049	1.333333333	85145.0000002	0.00156595611368	5.0	54754.9999992	0.00913158615665	5.333333333	52990.9999993	0.0100646021647	0.0	32002.0000006	0.0	4.583333333	62699.0	0.00731005810779	0.0	41133.9999993	0.0	2.0	63475.9999994	0.00315079715171	
CBSS-203122.12.peg.188	0.01945400806	0.00598462689693	0.0163843352201	0.00752908078833	0.492561504927	0.492561504927	0.00306967283991	-0.00658060719439	0.0127199528742		16.0	62613.9999989	0.025553390616	9.0	54430.0	0.0165349990814	7.0	55126.9999996	0.0126979520018	10.0	40585.0000001	0.0246396451891	16.0	62613.9999989	0.025553390616	10.0	85145.0000002	0.0117446708556	6.0	54754.9999992	0.010957903388	14.0	52990.9999993	0.0264195806839	4.0	32002.0000006	0.0124992187986	9.0	62699.0	0.0143542959218	3.0	41133.9999993	0.00729323673859	17.0	63475.9999994	0.0267817757895	
Respiratory complex IV (terminal cytochrome c oxidase) in plants	0.000532362304499	0.000752873991119	0.000951222565385	0.00107232524904	0.492901812443	0.492901812443	-0.000418860260886	-0.0017451488849	0.000907428363133		1.0	62613.9999989	0.0015970869135	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	1.0	62613.9999989	0.0015970869135	0.0	85145.0000002	0.0	0.5	54754.9999992	0.000913158615665	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.0	62699.0	0.0	1.0	41133.9999993	0.00243107891286	1.5	63475.9999994	0.00236309786378	
Choline and Betaine Uptake and Betaine Biosynthesis	0.257180327637	0.0921528712713	0.315560043299	0.15701970141	0.493575374492	0.493575374492	-0.0583797156619	-0.245818729054	0.12905929773		141.8333333	62613.9999989	0.226520160511	91.33333333	54430.0	0.167799620301	162.0	55126.9999996	0.293866889185	179.8333333	40585.0000001	0.443102952568	141.8333333	62613.9999989	0.226520160511	157.75	85145.0000002	0.185272182747	140.5	54754.9999992	0.256597571002	129.0	52990.9999993	0.243437564873	209.1666667	32002.0000006	0.653604983114	107.3333333	62699.0	0.171188269829	130.5	41133.9999993	0.317255798129	159.5	63475.9999994	0.251276072849	
Methylglyoxal Metabolism	0.0764470543738	0.00596799496804	0.0801614344835	0.00996019333097	0.494328693694	0.494328693694	-0.00371438010964	-0.0156430625864	0.00821430236712		50.03333333	62613.9999989	0.0799075819	36.73333333	54430.0	0.0674872925408	46.83333333	55126.9999996	0.0849553455301	30.86666667	40585.0000001	0.0760543714918	50.03333333	62613.9999989	0.0799075819	59.91666667	85145.0000002	0.0703701528802	39.06666667	54754.9999992	0.0713481265101	45.45	52990.9999993	0.0857692815773	24.41666667	32002.0000006	0.0762973147602	42.66666667	62699.0	0.0680499954864	40.36666667	41133.9999993	0.098134552124	51.65	63475.9999994	0.0813693364429	
Tolerance to colicin E2	0.0161237355024	0.00793916708178	0.0128275078615	0.00668789873654	0.494367643046	0.494367643046	0.00329622764086	-0.00708822540642	0.0136806806881		10.0	62613.9999989	0.015970869135	10.0	54430.0	0.0183722212015	8.0	55126.9999996	0.014511945145	12.0	40585.0000001	0.0295675742269	10.0	62613.9999989	0.015970869135	2.0	85145.0000002	0.00234893417111	5.0	54754.9999992	0.00913158615665	14.0	52990.9999993	0.0264195806839	2.0	32002.0000006	0.0062496093993	5.0	62699.0	0.00797460884544	6.0	41133.9999993	0.0145864734772	8.0	63475.9999994	0.0126031886068	
Chlorobenzoate degradation	0.000906928228955	0.00074215789225	0.00059319239187	0.000656573660584	0.495365806742	0.495365806742	0.000313735837085	-0.000675645671899	0.00130311734607		1.2	62613.9999989	0.0019165042962	0.333333333	54430.0	0.000612407372772	0.333333333	55126.9999996	0.000604664380435	0.0	40585.0000001	0.0	1.2	62613.9999989	0.0019165042962	0.333333333	85145.0000002	0.000391489028128	0.0	54754.9999992	0.0	0.916666667	52990.9999993	0.00172985349779	0.333333333	32002.0000006	0.00104160156551	0.0	62699.0	0.0	0.0	41133.9999993	0.0	0.5	63475.9999994	0.000787699287927	
"tRNA aminoacylation, Asp and Asn"	0.272345507653	0.0314166945189	0.259545343559	0.0257118287061	0.497499379147	0.497499379147	0.0128001640941	-0.0278682123665	0.0534685405547		173.5452381	62613.9999989	0.277166828669	156.1833333	54430.0	0.286943474738	157.5047619	55126.9999996	0.285712558095	83.06587302	40585.0000001	0.204671363853	173.5452381	62613.9999989	0.277166828669	257.4886905	85145.0000002	0.302411991895	141.3944444	54754.9999992	0.258231110222	153.2095238	52990.9999993	0.289123669684	76.35	32002.0000006	0.238578838818	182.15	62699.0	0.290515000239	89.88327228	41133.9999993	0.218513327859	166.5039683	63475.9999994	0.262310114534	
ABC transporter tungstate (TC 3.A.1.6.2)	0.0140986316917	0.00227514748578	0.0123591131432	0.00494904570715	0.498204409812	0.498204409812	0.0017395185485	-0.0040167714966	0.0074958085936		9.833333333	62613.9999989	0.0157046879822	9.0	54430.0	0.0165349990814	7.0	55126.9999996	0.0126979520018	4.0	40585.0000001	0.00985585807563	9.833333333	62613.9999989	0.0157046879822	12.0	85145.0000002	0.0140936050267	10.0	54754.9999992	0.0182631723133	4.333333333	52990.9999993	0.00817748925866	5.0	32002.0000006	0.0156240234982	8.45	62699.0	0.0134770889488	1.5	41133.9999993	0.0036466183693	9.5	63475.9999994	0.0149662864706	
RNA processing orphans	0.00186251336783	0.00137968924521	0.00125731147675	0.00134761022532	0.498893537157	0.498893537157	0.000605201891074	-0.00131672865388	0.00252713243603		1.5	62613.9999989	0.00239563037025	1.5	54430.0	0.00275583318023	2.0	55126.9999996	0.00362798628624	0.0	40585.0000001	0.0	1.5	62613.9999989	0.00239563037025	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	1.5	52990.9999993	0.00283066935899	0.5	32002.0000006	0.00156240234982	0.0	62699.0	0.0	0.0	41133.9999993	0.0	2.0	63475.9999994	0.00315079715171	
Flavodoxin	0.136242014777	0.014303538517	0.128884650983	0.0185238179031	0.499125479674	0.499125479674	0.00735736379462	-0.016166960695	0.0308816882842		84.0	62613.9999989	0.134155300734	69.0	54430.0	0.126768326291	77.0	55126.9999996	0.13967747202	48.0	40585.0000001	0.118270296908	84.0	62613.9999989	0.134155300734	140.0	85145.0000002	0.164425391978	68.0	54754.9999992	0.124189571731	76.0	52990.9999993	0.143420580855	37.0	32002.0000006	0.115617773887	101.0	62699.0	0.161087098678	43.0	41133.9999993	0.104536393253	79.0	63475.9999994	0.124456487492	
Trehalose Biosynthesis	0.13687700296	0.0160179500493	0.14277463651	0.0096097053098	0.499788888702	0.499788888702	-0.00589763355088	-0.0250851986982	0.0132899315964		82.46350316	62613.9999989	0.131701381738	75.02777778	54430.0	0.137842692963	69.06432179	55126.9999996	0.125282206161	69.45768398	40585.0000001	0.171141268892	82.46350316	62613.9999989	0.131701381738	105.2333333	85145.0000002	0.123593086264	83.80238095	54754.9999992	0.153049732356	79.76709957	52990.9999993	0.150529523072	44.36785714	32002.0000006	0.138640888504	77.74404762	62699.0	0.123995673966	60.48630259	41133.9999993	0.147046974744	91.01507937	63475.9999994	0.143385026421	
Phenylpropanoid compound degradation	0.000608535877212	0.000860625814833	0.00130758495061	0.00202667914666	0.501548990563	0.501548990563	-0.000699049073398	-0.00304533497088	0.00164723682409		0.0	62613.9999989	0.0	1.0	54430.0	0.00183722212015	1.0	55126.9999996	0.00181399314312	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.333333333	54754.9999992	0.000608772409835	3.0	52990.9999993	0.00566133871797	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	1.0	63475.9999994	0.00157539857585	
Test Q	0.256508191794	0.0174306776174	0.247462677348	0.0231867407954	0.502718688062	0.502718688062	0.00904551444508	-0.0201647858021	0.0382558146922		149.1333333	62613.9999989	0.23817889498	147.5166667	54430.0	0.271020883152	135.5416667	55126.9999996	0.245871654001	115.6428571	40585.0000001	0.284939896759	149.1333333	62613.9999989	0.23817889498	222.1083333	85145.0000002	0.260858926889	134.1666667	54754.9999992	0.245030895264	106.6928571	52990.9999993	0.20134146761	83.15	32002.0000006	0.259827510776	169.1416667	62699.0	0.26976772628	99.23712121	41133.9999993	0.241253272747	169.8333333	63475.9999994	0.267555191413	
Queuosine exploration RZ	0.256559524388	0.0175145837438	0.247520560179	0.0231715960822	0.503528352931	0.503528352931	0.00903896420912	-0.0201989209992	0.0382768494175		149.1333333	62613.9999989	0.23817889498	147.5166667	54430.0	0.271020883152	135.5416667	55126.9999996	0.245871654001	115.7678571	40585.0000001	0.285247892324	149.1333333	62613.9999989	0.23817889498	222.1083333	85145.0000002	0.260858926889	134.1666667	54754.9999992	0.245030895264	106.6928571	52990.9999993	0.20134146761	83.15	32002.0000006	0.259827510776	169.1416667	62699.0	0.26976772628	99.37997835	41133.9999993	0.241600569728	169.8333333	63475.9999994	0.267555191413	
"DNA repair, bacterial DinG and relatives"	0.100336086405	0.0156920324138	0.107403521999	0.0165833656545	0.504620334067	0.504620334067	-0.00706743559365	-0.029826727765	0.0156918565777		70.75396825	62613.9999989	0.11300023677	53.0	54430.0	0.0973727723681	64.22619048	55126.9999996	0.116505869139	29.45833333	40585.0000001	0.0725842881112	70.75396825	62613.9999989	0.11300023677	76.25	85145.0000002	0.0895531152737	59.75	54754.9999992	0.109122454572	56.47619048	52990.9999993	0.106576947936	39.725	32002.0000006	0.124132866694	63.16666667	62699.0	0.100745891753	52.25757576	41133.9999993	0.127042290468	48.75	63475.9999994	0.0768006805729	
Dipicolinate Synthesis	0.0296813887953	0.00544632566606	0.0255842224324	0.011949428196	0.507928028117	0.507928028117	0.00409716636286	-0.00979334834049	0.0179876810662		20.0	62613.9999989	0.03194173827	21.5	54430.0	0.0395002755833	13.0	55126.9999996	0.0235819108606	10.5	40585.0000001	0.0258716274485	20.0	62613.9999989	0.03194173827	21.5	85145.0000002	0.0252510423395	6.5	54754.9999992	0.0118710620037	13.0	52990.9999993	0.0245324677779	14.0	32002.0000006	0.0437472657951	24.5	62699.0	0.0390755833427	6.0	41133.9999993	0.0145864734772	12.5	63475.9999994	0.0196924821982	
Cyanate hydrolysis	0.0206584589838	0.00631978042377	0.0174183779882	0.00849546146749	0.51062004295	0.51062004295	0.00324008099554	-0.00743011161817	0.0139102736092		14.75	62613.9999989	0.0235570319741	9.0	54430.0	0.0165349990814	16.0	55126.9999996	0.0290238902899	9.0	40585.0000001	0.0221756806702	14.75	62613.9999989	0.0235570319741	7.75	85145.0000002	0.00910211991307	8.0	54754.9999992	0.0146105378506	10.5	52990.9999993	0.0198146855129	1.5	32002.0000006	0.00468720704947	7.0	62699.0	0.0111644523836	12.75	41133.9999993	0.030996256139	14.75	63475.9999994	0.0232371289939	
Metabolite repair	0.112121344439	0.0307771228854	0.0994426792949	0.0286116709469	0.515269485122	0.515269485122	0.0126786651446	-0.0292245725951	0.0545819028843		59.84404762	62613.9999989	0.0955761453047	76.95	54430.0	0.141374242146	87.23333333	55126.9999996	0.158240668512	47.10833333	40585.0000001	0.11607326187	59.84404762	62613.9999989	0.0955761453047	56.1	85145.0000002	0.0658876034998	51.35	54754.9999992	0.0937813898288	80.55	52990.9999993	0.152006944578	20.18333333	32002.0000006	0.0630689748442	55.25	62699.0	0.0881194277421	33.56666667	41133.9999993	0.0816032155166	74.95	63475.9999994	0.11807612326	
NusA-TFII Cluster	0.102810411571	0.013791538155	0.107394886799	0.0056960692903	0.515286284411	0.515286284411	-0.00458447522756	-0.0205298980125	0.0113609475574		63.45995671	62613.9999989	0.101351066393	69.0	54430.0	0.126768326291	57.62063492	55126.9999996	0.104523436647	32.12778888	40585.0000001	0.0791617318712	63.45995671	62613.9999989	0.101351066393	88.30119048	85145.0000002	0.103706841834	64.89285714	54754.9999992	0.118514943185	55.07857143	52990.9999993	0.103939482989	33.0	32002.0000006	0.103118555088	69.67619048	62699.0	0.111128072984	43.06666667	41133.9999993	0.104698465189	65.36111111	63475.9999994	0.102969801359	
tRNA nucleotidyltransferase	0.0723059052782	0.0147465811858	0.0771355847015	0.00590554486227	0.519847573387	0.519847573387	-0.00482967942332	-0.0218571943791	0.0121978355324		53.5	62613.9999989	0.0854441498722	40.16666667	54430.0	0.0737950884989	33.5	55126.9999996	0.0607687702945	18.5	40585.0000001	0.0455833435998	53.5	62613.9999989	0.0854441498722	70.5	85145.0000002	0.0827999295318	40.0	54754.9999992	0.0730526892532	35.66666667	52990.9999993	0.0673070269866	26.0	32002.0000006	0.0812449221909	53.83333333	62699.0	0.0858599552306	31.5	41133.9999993	0.0765789857552	50.0	63475.9999994	0.0787699287927	
Phage integration and excision	0.0500865579165	0.0282732356122	0.0405660835067	0.01481066258	0.524633917274	0.524633917274	0.00952047440985	-0.023738427143	0.0427793759628		38.0	62613.9999989	0.0606893027129	9.0	54430.0	0.0165349990814	21.0	55126.9999996	0.0380938560055	41.0	40585.0000001	0.101022545275	38.0	62613.9999989	0.0606893027129	20.0	85145.0000002	0.0234893417111	15.0	54754.9999992	0.02739475847	17.5	52990.9999993	0.0330244758548	15.0	32002.0000006	0.0468720704947	15.0	62699.0	0.0239238265363	28.0	41133.9999993	0.0680702095602	28.0	63475.9999994	0.0441111601239	
Aromatic Amin Catabolism	0.0308860378524	0.0163544116091	0.0240509928609	0.0165975465703	0.526683956871	0.526683956871	0.00683504499148	-0.016384201346	0.0300542913289		27.9	62613.9999989	0.0445587248866	18.9	54430.0	0.0347234980709	24.66666667	55126.9999996	0.044745164203	2.5	40585.0000001	0.00615991129727	27.9	62613.9999989	0.0445587248866	9.0	85145.0000002	0.01057020377	8.0	54754.9999992	0.0146105378506	30.66666667	52990.9999993	0.0578714624567	3.0	32002.0000006	0.00937441409895	17.0	62699.0	0.0271136700745	4.166666667	41133.9999993	0.0101294954711	16.0	63475.9999994	0.0252063772137	
Phage Dual Exonuclease Exclusion	0.000532362304499	0.000752873991119	0.00103421745414	0.00151312539168	0.52702184013	0.52702184013	-0.000501855149641	-0.00227279214669	0.0012690818474		1.0	62613.9999989	0.0015970869135	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	1.0	62613.9999989	0.0015970869135	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	2.0	52990.9999993	0.00377422581198	0.0	32002.0000006	0.0	0.0	62699.0	0.0	1.0	41133.9999993	0.00243107891286	0.0	63475.9999994	0.0	
YrdC-YciO-Sua5 and associated protein families	0.202137293714	0.0182658016708	0.211988193185	0.0281982362267	0.529273669594	0.529273669594	-0.00985089947141	-0.0441033693927	0.0244015704498		122.5699356	62613.9999989	0.195754840135	106.8850733	54430.0	0.196371620981	131.7610612	55126.9999996	0.239013661547	72.877331	40585.0000001	0.179567157817	122.5699356	62613.9999989	0.195754840135	175.7066198	85145.0000002	0.20636164167	122.8655345	54754.9999992	0.224391442794	110.2055916	52990.9999993	0.207970394221	79.4222583	32002.0000006	0.248179045993	147.8774032	62699.0	0.23585288952	78.78896104	41133.9999993	0.191542181751	104.0963267	63475.9999994	0.163993204835	
Sialic Acid Metabolism	0.510417997486	0.0560620751541	0.531032410177	0.043033626587	0.529925816964	0.529925816964	-0.0206144126912	-0.0916810586465	0.050452233264		303.9869048	62613.9999989	0.485493507531	264.1166667	54430.0	0.485240982362	299.8345238	55126.9999996	0.543897770244	250.7285714	40585.0000001	0.617786303806	303.9869048	62613.9999989	0.485493507531	378.5511905	85145.0000002	0.444595913441	318.322558	54754.9999992	0.581357972797	265.3797009	52990.9999993	0.500801458556	180.875	32002.0000006	0.565199050049	311.997619	62699.0	0.497611794447	235.0487845	41133.9999993	0.571422143492	298.211544	63475.9999994	0.469802041721	
cAMP signaling in bacteria	0.143747300191	0.021501823226	0.135146547724	0.0202983343855	0.530141651157	0.530141651157	0.00860075246758	-0.020877043378	0.0380785483131		100.7833333	62613.9999989	0.160959742712	59.5	54430.0	0.109314716149	81.03333333	55126.9999996	0.146993911025	66.66666667	40585.0000001	0.164264301269	100.7833333	62613.9999989	0.160959742712	102.1666667	85145.0000002	0.11999138728	59.0	54754.9999992	0.107752716649	87.66666667	52990.9999993	0.165436898098	37.16666667	32002.0000006	0.116138574681	80.33333333	62699.0	0.128125382111	57.08333333	41133.9999993	0.138774087935	98.16666667	63475.9999994	0.154651626868	
DNA-replication	1.46262708813	0.0590876294046	1.48552960302	0.0530810031079	0.533763441325	0.533763441325	-0.0229025148923	-0.102172226251	0.0563671964659		921.6876235	62613.9999989	1.47201524183	780.9428571	54430.0	1.43476549164	815.0881313	55126.9999996	1.47856428122	632.5147186	40585.0000001	1.55849382432	921.6876235	62613.9999989	1.47201524183	1157.894048	85145.0000002	1.35990844794	848.081685	54754.9999992	1.54886619489	779.1240842	52990.9999993	1.47029511466	469.286439	32002.0000006	1.46642847007	962.4404762	62699.0	1.53501726694	618.8432224	41133.9999993	1.50445670835	881.1191558	63475.9999994	1.38811386321	
MukBEF Chromosome Condensation	0.00829280681897	0.00740997412829	0.0114346588423	0.00803850511098	0.535031731406	0.535031731406	-0.00314185202336	-0.0140455991165	0.00776189506976		2.0	62613.9999989	0.003194173827	12.0	54430.0	0.0220466654418	7.0	55126.9999996	0.0126979520018	3.5	40585.0000001	0.00862387581617	2.0	62613.9999989	0.003194173827	0.0	85145.0000002	0.0	7.0	54754.9999992	0.0127842206193	14.0	52990.9999993	0.0264195806839	0.5	32002.0000006	0.00156240234982	3.5	62699.0	0.00558222619181	3.0	41133.9999993	0.00729323673859	9.5	63475.9999994	0.0149662864706	
F1453 mlsummers	0.00019574451426	0.000437698040107	0.00062903763533	0.001406570913	0.535287801948	0.535287801948	-0.000433293121071	-0.00204796398838	0.00118137774623		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	1.0	85145.0000002	0.00117446708556	0.0	54754.9999992	0.0	2.0	52990.9999993	0.00377422581198	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
